Partner,SeniorCitizen,InternetService,PaymentMethod,PaperlessBilling,MonthlyCharges,StreamingMovies,DeviceProtection,Contract,tenure,Dependents,Churn
False,False,Fiber optic,Bank transfer (automatic),True,94.0,True,False,One year,62,False,False
True,False,DSL,Mailed check,False,60.2,False,True,Month-to-month,10,True,False
True,True,DSL,Bank transfer (automatic),False,51.65,False,False,Month-to-month,55,False,False
True,False,No,Mailed check,False,20.0,False,False,Two year,42,True,False
True,False,DSL,Credit card (automatic),False,55.65,True,True,Two year,72,True,False
True,False,DSL,Electronic check,True,68.55,True,False,Month-to-month,8,True,False
True,False,No,Credit card (automatic),False,20.9,False,False,Two year,11,True,False
True,False,No,Bank transfer (automatic),True,24.45,False,False,One year,43,True,False
True,False,Fiber optic,Bank transfer (automatic),True,117.6,True,True,Two year,72,True,False
False,True,Fiber optic,Bank transfer (automatic),False,93.9,False,True,Month-to-month,18,False,False
True,False,No,Credit card (automatic),False,19.9,False,False,Two year,71,True,False
False,False,Fiber optic,Bank transfer (automatic),True,105.65,True,True,Two year,66,False,False
False,False,DSL,Credit card (automatic),True,44.45,True,False,Month-to-month,51,False,False
True,False,Fiber optic,Bank transfer (automatic),False,114.6,True,True,Two year,71,True,False
True,False,Fiber optic,Bank transfer (automatic),True,94.9,False,True,Two year,38,True,False
True,False,DSL,Electronic check,False,48.8,False,False,Month-to-month,7,True,False
False,False,No,Credit card (automatic),True,25.85,False,False,Two year,27,True,False
False,False,Fiber optic,Bank transfer (automatic),True,94.95,True,True,Month-to-month,22,False,False
False,False,No,Credit card (automatic),True,19.7,False,False,One year,19,False,False
False,False,DSL,Bank transfer (automatic),True,65.3,False,False,Two year,54,False,False
False,False,DSL,Mailed check,False,55.05,False,True,Month-to-month,1,False,False
True,False,DSL,Bank transfer (automatic),False,30.4,False,False,One year,34,True,False
False,False,Fiber optic,Electronic check,False,93.55,True,False,One year,65,False,False
True,False,No,Credit card (automatic),False,19.0,False,False,One year,49,False,False
False,False,Fiber optic,Credit card (automatic),False,87.55,True,False,One year,51,False,False
True,False,DSL,Credit card (automatic),False,84.7,True,True,Two year,72,True,False
False,False,No,Bank transfer (automatic),False,26.5,False,False,Two year,65,False,False
False,False,Fiber optic,Electronic check,True,73.1,False,False,Month-to-month,55,False,False
True,False,No,Bank transfer (automatic),False,19.4,False,False,Month-to-month,12,True,False
True,False,DSL,Credit card (automatic),False,81.25,False,True,Two year,56,True,False
False,False,DSL,Electronic check,False,55.8,False,True,One year,36,False,False
True,False,DSL,Credit card (automatic),False,89.7,True,True,Two year,72,True,False
False,False,Fiber optic,Electronic check,False,80.05,False,True,One year,37,False,False
False,False,No,Bank transfer (automatic),True,20.05,False,False,Two year,32,False,False
False,False,No,Credit card (automatic),True,20.35,False,False,One year,36,False,False
False,False,No,Electronic check,False,25.05,False,False,One year,42,False,False
True,False,DSL,Credit card (automatic),False,53.15,True,True,One year,35,False,False
False,False,Fiber optic,Electronic check,True,99.25,True,True,One year,35,False,False
False,False,DSL,Mailed check,False,49.9,False,False,Month-to-month,1,True,False
True,False,Fiber optic,Electronic check,True,108.4,True,True,Two year,72,False,False
False,False,DSL,Electronic check,True,31.2,False,False,Month-to-month,29,False,False
False,False,Fiber optic,Bank transfer (automatic),True,100.9,True,True,Two year,72,False,False
False,False,DSL,Credit card (automatic),True,52.1,False,False,Month-to-month,13,True,False
True,False,No,Mailed check,True,19.75,False,False,Two year,66,True,False
True,False,Fiber optic,Electronic check,True,74.6,False,True,Month-to-month,25,False,False
False,False,Fiber optic,Mailed check,True,70.15,False,False,Month-to-month,13,False,False
False,False,No,Mailed check,False,20.7,False,False,Month-to-month,6,False,False
False,False,No,Mailed check,False,20.15,False,False,Two year,41,False,False
False,False,Fiber optic,Credit card (automatic),True,84.75,False,True,Month-to-month,31,False,False
True,True,Fiber optic,Credit card (automatic),True,96.1,True,True,Month-to-month,62,True,False
True,False,DSL,Electronic check,False,40.3,False,True,One year,47,True,False
True,False,DSL,Credit card (automatic),True,79.1,True,True,Two year,71,False,False
False,False,DSL,Bank transfer (automatic),True,30.2,False,True,Month-to-month,49,False,False
False,False,Fiber optic,Credit card (automatic),True,90.1,False,True,One year,50,False,False
False,False,No,Bank transfer (automatic),True,25.95,False,False,Two year,56,False,False
False,False,No,Credit card (automatic),True,25.3,False,False,Two year,4,False,False
True,False,Fiber optic,Electronic check,True,70.35,False,False,Month-to-month,2,False,False
True,False,DSL,Bank transfer (automatic),True,49.85,True,True,Month-to-month,12,False,False
False,False,No,Credit card (automatic),False,19.75,False,False,Month-to-month,10,False,False
True,False,Fiber optic,Electronic check,True,103.2,True,True,Two year,56,True,False
False,False,DSL,Bank transfer (automatic),True,72.45,False,True,Month-to-month,31,False,False
False,False,No,Mailed check,False,19.7,False,False,One year,12,False,False
True,False,Fiber optic,Electronic check,True,88.8,False,False,Month-to-month,37,True,False
True,False,No,Mailed check,False,19.85,False,False,Month-to-month,6,True,False
True,False,Fiber optic,Bank transfer (automatic),True,108.3,True,True,Two year,72,True,False
False,True,Fiber optic,Bank transfer (automatic),True,89.6,True,True,Month-to-month,63,False,False
False,False,Fiber optic,Electronic check,False,74.0,False,False,Month-to-month,1,False,False
True,False,Fiber optic,Credit card (automatic),False,80.35,False,True,Two year,68,True,False
True,False,DSL,Mailed check,False,40.55,False,False,Two year,13,True,False
True,False,DSL,Bank transfer (automatic),True,61.05,False,False,One year,58,False,False
True,False,No,Mailed check,True,20.35,False,False,One year,50,True,False
False,False,No,Bank transfer (automatic),False,20.75,False,False,Month-to-month,35,False,False
True,False,DSL,Electronic check,True,51.1,False,False,Month-to-month,22,True,False
True,False,No,Mailed check,False,19.65,False,False,Two year,11,True,False
True,False,No,Mailed check,False,18.85,False,False,Month-to-month,4,True,False
True,False,Fiber optic,Bank transfer (automatic),True,101.6,True,True,One year,41,True,False
True,False,No,Mailed check,False,19.9,False,False,Month-to-month,22,True,False
True,False,DSL,Bank transfer (automatic),False,87.95,True,True,Two year,71,False,False
True,False,No,Bank transfer (automatic),True,20.1,False,False,One year,34,True,False
True,False,No,Bank transfer (automatic),True,25.0,False,False,Two year,13,True,False
False,False,DSL,Bank transfer (automatic),True,60.15,False,False,One year,42,False,False
False,False,No,Mailed check,True,19.1,False,False,Two year,69,False,False
False,True,Fiber optic,Credit card (automatic),True,85.8,False,False,Month-to-month,26,False,False
False,False,DSL,Electronic check,True,54.2,False,False,Month-to-month,32,False,False
True,False,DSL,Bank transfer (automatic),True,79.6,True,False,Two year,68,False,False
True,False,No,Bank transfer (automatic),True,25.05,False,False,Two year,52,True,False
True,False,DSL,Mailed check,True,55.3,False,False,Month-to-month,9,True,False
False,False,DSL,Mailed check,False,29.9,False,False,Month-to-month,1,False,False
True,False,DSL,Credit card (automatic),False,45.0,True,True,One year,48,True,False
True,False,Fiber optic,Electronic check,False,94.9,True,False,Month-to-month,3,False,False
False,False,Fiber optic,Electronic check,False,96.2,True,False,Month-to-month,7,False,False
True,False,No,Bank transfer (automatic),False,19.5,False,False,One year,41,True,False
True,False,No,Electronic check,True,25.75,False,False,Month-to-month,35,True,False
False,False,DSL,Mailed check,False,38.9,False,True,Two year,68,False,False
True,False,Fiber optic,Credit card (automatic),False,75.35,False,True,Month-to-month,1,False,False
True,False,No,Bank transfer (automatic),True,19.55,False,False,Month-to-month,28,True,False
True,False,DSL,Mailed check,True,76.45,False,True,Two year,59,True,False
True,False,DSL,Bank transfer (automatic),False,76.5,True,True,Month-to-month,15,True,False
True,False,DSL,Bank transfer (automatic),False,48.8,False,False,Month-to-month,14,False,False
False,False,DSL,Mailed check,False,65.55,True,False,Month-to-month,4,False,False
True,False,No,Bank transfer (automatic),False,19.65,False,False,Two year,47,False,False
False,False,Fiber optic,Bank transfer (automatic),True,109.55,True,True,One year,32,False,False
False,False,Fiber optic,Bank transfer (automatic),True,114.95,True,True,Two year,70,False,False
True,True,Fiber optic,Bank transfer (automatic),True,100.6,True,False,Month-to-month,33,False,False
True,False,DSL,Mailed check,True,61.35,False,False,Two year,60,False,False
True,False,No,Bank transfer (automatic),False,19.8,False,False,One year,12,False,False
True,True,Fiber optic,Credit card (automatic),False,105.35,True,True,Two year,70,False,False
True,True,DSL,Credit card (automatic),False,84.45,True,True,Two year,72,False,False
False,False,DSL,Electronic check,True,88.15,True,True,Two year,68,False,False
True,False,DSL,Mailed check,False,50.8,False,True,One year,28,True,False
False,False,Fiber optic,Electronic check,True,100.15,True,False,Month-to-month,15,False,False
False,False,No,Credit card (automatic),False,20.85,False,False,Two year,19,True,False
True,True,Fiber optic,Electronic check,True,75.55,False,False,Month-to-month,34,False,False
False,False,DSL,Bank transfer (automatic),True,64.4,False,True,One year,48,True,False
True,False,No,Bank transfer (automatic),False,20.1,False,False,Two year,72,True,False
False,False,DSL,Credit card (automatic),True,74.3,False,True,Two year,57,False,False
True,False,No,Credit card (automatic),False,20.7,False,False,One year,30,False,False
True,False,DSL,Bank transfer (automatic),True,70.75,False,True,One year,62,True,False
True,False,No,Credit card (automatic),True,20.8,False,False,One year,24,True,False
False,False,No,Credit card (automatic),False,19.7,False,False,Month-to-month,9,False,False
True,False,Fiber optic,Electronic check,True,104.3,True,True,One year,62,False,False
False,False,No,Electronic check,False,19.55,False,False,Month-to-month,3,False,False
False,False,No,Mailed check,False,20.05,False,False,Month-to-month,1,False,False
False,False,Fiber optic,Credit card (automatic),True,80.0,False,False,Month-to-month,13,False,False
True,False,DSL,Bank transfer (automatic),False,69.85,False,True,Two year,72,True,False
True,False,Fiber optic,Electronic check,False,101.75,True,True,Month-to-month,15,False,False
True,False,DSL,Electronic check,True,92.4,True,True,Two year,72,False,False
False,True,Fiber optic,Electronic check,False,104.75,True,True,Month-to-month,56,False,False
True,False,No,Credit card (automatic),False,19.65,False,False,Two year,26,True,False
False,False,DSL,Electronic check,False,61.05,True,True,One year,25,False,False
False,False,Fiber optic,Mailed check,False,71.1,False,False,Month-to-month,1,False,False
True,False,No,Mailed check,False,19.6,False,False,Two year,71,False,False
False,False,Fiber optic,Credit card (automatic),True,74.8,False,True,Month-to-month,46,False,False
True,False,DSL,Bank transfer (automatic),False,74.1,True,True,One year,53,False,False
False,True,DSL,Mailed check,True,45.75,False,False,Month-to-month,7,True,False
True,False,No,Bank transfer (automatic),False,21.0,False,False,Two year,72,True,False
True,True,DSL,Electronic check,False,76.25,False,True,One year,55,True,False
True,False,DSL,Credit card (automatic),True,59.05,False,False,Month-to-month,31,False,False
False,False,DSL,Bank transfer (automatic),True,39.9,True,True,Month-to-month,68,False,False
True,False,DSL,Bank transfer (automatic),False,51.0,True,True,One year,45,True,False
True,False,No,Mailed check,True,19.0,False,False,Month-to-month,1,True,False
False,False,DSL,Credit card (automatic),False,49.0,False,False,Month-to-month,1,False,False
False,False,No,Credit card (automatic),False,20.7,False,False,Two year,39,False,False
False,False,DSL,Mailed check,True,50.15,False,False,Month-to-month,44,False,False
True,False,DSL,Electronic check,False,50.35,False,False,Month-to-month,6,False,False
